00:00	0.0
00:05	5.788376939106274e-07
00:10	1.157675387821255e-06
00:15	1.7365130817318823e-06
00:20	2.31535077564251e-06
00:25	2.8941884695531372e-06
00:30	3.4730261634637647e-06
00:35	4.0518638573743926e-06
00:40	4.63070155128502e-06
00:45	5.209539245195647e-06
00:50	5.7883769391062745e-06
00:55	6.367214633016903e-06
00:60	6.946052326927529e-06
00:65	7.524890020838156e-06
00:70	8.103727714748785e-06
00:75	8.682565408659414e-06
00:80	9.26140310257004e-06
00:85	9.840240796480666e-06
00:90	1.0419078490391293e-05
00:95	1.0997916184301922e-05
00:100	1.1576753878212549e-05
00:105	1.2155591572123176e-05
00:110	1.2734429266033806e-05
00:115	1.3313266959944433e-05
00:120	1.3892104653855059e-05
00:125	1.4470942347765686e-05
00:130	1.5049780041676313e-05
00:135	1.5628617735586943e-05
00:140	1.620745542949757e-05
00:145	1.6786293123408197e-05
00:150	1.7365130817318828e-05
00:155	1.794396851122945e-05
00:160	1.852280620514008e-05
00:165	1.9101643899050705e-05
00:170	1.9680481592961332e-05
00:175	2.0259319286871963e-05
00:180	2.0838156980782586e-05
00:185	2.1416994674693217e-05
00:190	2.1995832368603844e-05
00:195	2.257467006251447e-05
00:200	2.3153507756425098e-05
00:205	2.3732345450335725e-05
00:210	2.4311183144246352e-05
00:215	2.489002083815698e-05
00:220	2.5468858532067613e-05
00:225	2.6047696225978233e-05
00:230	2.6626533919888867e-05
00:235	2.720537161379949e-05
00:240	2.7784209307710118e-05
00:245	2.8363047001620748e-05
00:250	2.894188469553137e-05
00:255	2.9520722389442002e-05
00:260	3.0099560083352626e-05
00:265	3.0678397777263256e-05
00:270	3.1257235471173886e-05
00:275	3.183607316508451e-05
00:280	3.241491085899514e-05
00:285	3.2993748552905764e-05
00:290	3.3572586246816395e-05
00:295	3.415142394072702e-05
00:300	3.4730261634637655e-05
00:305	3.530909932854827e-05
00:310	3.58879370224589e-05
00:315	3.6466774716369526e-05
00:320	3.704561241028016e-05
00:325	3.762445010419079e-05
00:330	3.820328779810141e-05
00:335	3.878212549201204e-05
00:340	3.9360963185922665e-05
00:345	3.9939800879833295e-05
00:350	4.0518638573743926e-05
00:355	4.109747626765455e-05
00:360	4.167631396156517e-05
00:365	4.22551516554758e-05
00:370	4.2833989349386434e-05
00:375	4.3412827043297064e-05
00:380	4.399166473720769e-05
00:385	4.457050243111832e-05
00:390	4.514934012502894e-05
00:395	4.5728177818939566e-05
00:400	4.6307015512850196e-05
00:405	4.6885853206760826e-05
00:410	4.746469090067145e-05
00:415	4.8043528594582074e-05
00:420	4.8622366288492704e-05
00:425	4.9201203982403334e-05
00:430	4.978004167631396e-05
00:435	5.0358879370224595e-05
00:440	5.0937717064135226e-05
00:445	5.151655475804585e-05
00:450	5.2095392451956466e-05
00:455	5.2674230145867103e-05
00:460	5.3253067839777734e-05
00:465	5.383190553368836e-05
00:470	5.441074322759898e-05
00:475	5.498958092150961e-05
00:480	5.5568418615420235e-05
00:485	5.6147256309330866e-05
00:490	5.6726094003241496e-05
00:495	5.730493169715212e-05
00:500	5.788376939106274e-05
00:505	5.8462607084973374e-05
