,1,2,5,10,25,50,100,200,500,1000
5-min,0.0,0.0,0.0,0.06427384031946515,17.21834644744322,34.243917971337204,51.284341352166,69.4589006316113,93.01628093578096,111.11639787957115
10-min,0.0,0.10118543637769152,21.523729690092154,41.68781897762758,71.06301286979426,95.41342341128417,119.24146244284243,141.39310544326756,169.93711666273833,191.26687380653004
15-min,1.2225605019050663,18.6525883192134,47.61692998165182,71.96663624315684,107.73460614389296,135.90396548888606,160.82770072696692,185.2262034108948,218.9278252522529,242.43861172595513
30-min,34.58840674095619,57.532210348999456,95.609434671549,130.71697243603978,174.18681531770102,206.70831362588763,237.58868327653465,267.3418023793249,289.36504752653565,299.67775645476786
60-min,68.6766094504317,94.92353302399664,138.45749541758244,176.8588484877664,230.80194852235297,269.0151287841945,290.28641802756164,302.86283609236256,311.40135606516924,311.9114086889423
2-hr,101.73393812697046,132.41000839489794,180.836598603756,220.73912079072917,273.84865095717527,294.99019170503635,307.1356941053812,314.3148202252908,316.9241401650835,309.3630397637733
3-hr,122.66647583281734,153.81126137885468,205.82493816177228,248.08193080512746,286.4363737314069,302.3503234091671,312.5774656096133,318.0443837635231,313.6892332674055,301.5587181642292
6-hr,162.64180576312665,192.91602975658424,244.7597883349362,280.7188410197854,302.8685531141949,312.17775136779744,319.4947387896773,321.69307220071727,309.4238482788694,290.9439474368869
12-hr,202.0872809211532,231.89516874592178,279.7519584787725,299.74465546263593,313.35751566962193,320.59557360469705,326.0182163180867,321.25840234769447,309.35846604855595,295.9518855813124
24-hr,230.2828016017665,261.037013353742,296.35222328281117,313.2621290272156,326.3940718431585,334.49887842426205,333.5817469589605,330.4427249913954,319.6258192220988,310.2833430767311
2-day,244.90289981080417,272.28766069263463,300.93989604043384,315.7658979310971,333.8535415520182,341.3140267656107,344.7763961416669,343.85214601926856,337.47914838681874,333.87878512249534
3-day,243.0992541821048,266.12175710528305,292.66925602112093,308.9522886717877,328.3461139835109,339.0535589382685,345.7272702659183,345.9135708299444,344.1212452598593,344.2224675966036
4-day,234.21825038127,254.6093786388085,280.4283059925615,297.8778901098242,316.9687442726773,330.0127479858017,337.15402173688057,339.6356472083156,341.0815815007116,341.9168191955123
7-day,201.76283347696486,218.58830035858807,243.04009942688995,260.3412292204881,280.6435761609701,292.3890654054554,300.0224101172624,305.67536757707904,311.5739816340403,315.37592515417515
10-day,175.53792775913982,190.2979319703671,212.6210258516437,229.33135244614104,247.74258262786495,256.7404426483608,264.7352595978096,271.47726580332846,278.7974312078899,283.8470319823006
20-day,131.68714377858208,142.8308045227781,159.06490269460218,167.7512776542154,177.94323106672172,184.72324151824841,190.92981961251243,196.90516431941174,203.64541068367177,208.6469158172453
30-day,118.31791570849583,125.16033477572472,132.94910907872193,138.86954058618048,146.1271977154658,151.20695770285727,155.92571880097708,159.8455137025037,165.35246914085837,169.19311606990263
45-day,105.44156140137281,109.98053068369096,116.20451491500683,120.25606330949758,125.14927101204452,128.4879204760846,131.29435981652938,133.94319665999544,136.97364834225044,139.0920650684474
60-day,97.0227022306312,100.97501096113216,106.50052592942161,109.94543289297268,113.91243498351324,116.81212109220164,119.05544680330868,121.16621847482018,123.48876363965064,124.65625825859756
