00:00	0.0
00:05	3.645119087025739e-06
00:10	7.290238174051478e-06
00:15	1.0935357261077216e-05
00:20	1.4580476348102957e-05
00:25	1.8225595435128696e-05
00:30	2.187071452215443e-05
00:35	2.551583360918017e-05
00:40	2.9160952696205917e-05
00:45	3.280607178323165e-05
00:50	3.645119087025739e-05
00:55	4.009630995728313e-05
00:60	4.374142904430886e-05
00:65	4.738654813133461e-05
00:70	5.103166721836035e-05
00:75	5.4676786305386094e-05
00:80	5.832190539241183e-05
00:85	6.196702447943757e-05
00:90	6.56121435664633e-05
00:95	6.925726265348905e-05
00:100	7.290238174051478e-05
00:105	7.654750082754052e-05
00:110	8.019261991456626e-05
00:115	8.383773900159201e-05
00:120	8.748285808861773e-05
00:125	9.112797717564349e-05
00:130	9.477309626266922e-05
00:135	9.841821534969496e-05
00:140	0.0001020633344367
00:145	0.0001057084535237
00:150	0.0001093535726107
00:155	0.0001129986916977
00:160	0.0001166438107848
00:165	0.0001202889298718
00:170	0.0001239340489588
00:175	0.0001275791680459
00:180	0.0001312242871329
00:185	0.0001348694062199
00:190	0.0001385145253069
00:195	0.000142159644394
00:200	0.000145804763481
00:205	0.000149449882568
00:210	0.000153095001655
00:215	0.0001567401207421
00:220	0.0001603852398291
00:225	0.0001640303589161
00:230	0.0001676754780031
00:235	0.0001713205970902
00:240	0.0001749657161772
00:245	0.0001786108352642
00:250	0.0001822559543512
00:255	0.0001859010734383
00:260	0.0001895461925253
00:265	0.0001931913116123
00:270	0.0001968364306993
00:275	0.0002004815497864
00:280	0.0002041266688734
00:285	0.0002077717879604
00:290	0.0002114169070474
00:295	0.0002150620261345
00:300	0.0002187071452215
00:305	0.0002223522643085
00:310	0.0002259973833955
00:315	0.0002296425024826
00:320	0.0002332876215696
00:325	0.0002369327406566
00:330	0.0002405778597436
00:335	0.0002442229788307
00:340	0.0002478680979177
00:345	0.0002515132170047
00:350	0.0002551583360918
00:355	0.0002588034551788
00:360	0.0002624485742658
00:365	0.0002660936933528
00:370	0.0002697388124399
00:375	0.0002733839315269
00:380	0.0002770290506139
00:385	0.0002806741697009
00:390	0.000284319288788
00:395	0.000287964407875
00:400	0.000291609526962
00:405	0.000295254646049
00:410	0.0002988997651361
00:415	0.0003025448842231
00:420	0.0003061900033101
00:425	0.0003098351223971
00:430	0.0003134802414842
00:435	0.0003171253605712
00:440	0.0003207704796582
00:445	0.0003244155987452
00:450	0.0003280607178323
00:455	0.0003317058369193
00:460	0.0003353509560063
00:465	0.0003389960750933
00:470	0.0003426411941804
00:475	0.0003462863132674
00:480	0.0003499314323544
00:485	0.0003535765514414
00:490	0.0003572216705285
